Date,Weekly Average
187920000000,29300.565
188006400000,29332.534999999996
188092800000,29279.0575
188179200000,29286.285
188265600000,29315.8
188352000000,29466.75
188438400000,29195.2425
188524800000,29112.065000000002
188611200000,29079.25
188697600000,29089.38
188784000000,29069.324999999997
188870400000,29592.9825
188956800000,29722.2675
189043200000,29523.985
189129600000,29424.69
189216000000,29429.774999999998
189302400000,29370.247499999998
189388800000,29383.137499999997
189475200000,29297.445
189561600000,28978.3625
189648000000,27325.85
189734400000,26282.2525
189820800000,26059.024999999998
189907200000,26140.0125
189993600000,26096.835
190080000000,25905.585
190166400000,26280.2
190252800000,26263.6575
190339200000,26082.815
190425600000,26047.265
190512000000,26066.8725
190598400000,26085.0675
190684800000,26975.2975
190771200000,27450.535000000003
190857600000,26620.8225
190944000000,25808.8925
191030400000,25853.63
191116800000,25943.932500000003
191203200000,25884.115
191289600000,25774.059999999998
191376000000,25741.142499999998
191462400000,26018.3675
191548800000,26064.565
191635200000,25888.46
191721600000,25836.859999999997
191808000000,25451.4525
191894400000,25675.277499999997
191980800000,26057.872499999998
192067200000,26432.9975
192153600000,26558.6825
192240000000,26595.415
192326400000,26527.3575
192412800000,26769.09
192499200000,27031.03
192585600000,27130.97
192672000000,26807.5975
192758400000,26590.092500000002
192844800000,26574.4775
192931200000,26421.2425
193017600000,26247.4525
193104000000,26253.067499999997
193190400000,26389.182500000003
193276800000,26761.3175
193363200000,26959.6
193449600000,26962.704999999998
193536000000,27493.684999999998
193622400000,27837.1325
193708800000,27439.497499999998
193795200000,27561.684999999998
193881600000,27665.337499999998
193968000000,27703.105
194054400000,27939.88
194140800000,27914.09
194227200000,27688.7775
194313600000,27503.309999999998
194400000000,27070.4225
194486400000,26784.2975
194572800000,26859.1575
194659200000,26873.265
194745600000,27027.052499999998
194832000000,28191.895
194918400000,28394.9125
195004800000,28460.285
195091200000,28512.815000000002
195177600000,29292.1475
195264000000,29855.9025
195350400000,29947.565000000002
195436800000,31921.989999999998
195523200000,33776.265
195609600000,34307.67
195696000000,34305.71
195782400000,33919.9075
195868800000,34081.585
195955200000,34321.7525
196041600000,34479.8625
196128000000,34465
196214400000,34935.15
196300800000,35162.0025
196387200000,34681.215
196473600000,34904.7575
196560000000,34975.485
196646400000,35015.0525
196732800000,35214.0675
196819200000,35557.4625
196905600000,36458.024999999994
196992000000,36963.36
197078400000,37126.705
197164800000,37036.86
197251200000,36819.5125
197337600000,35889.53
197424000000,36687.35
197510400000,36862.8125
197596800000,36359.63250000001
197683200000,36551.52
197769600000,36952.9975
197856000000,37308.9075
197942400000,36643.72
198028800000,36660.775
198115200000,37306.5175
198201600000,37668.3375
198288000000,37743.33500000001
198374400000,37548.182499999995
198460800000,37241.587499999994
198547200000,37576.745
198633600000,37923.380000000005
198720000000,37806.115
198806400000,38255.3375
198892800000,39122.9025
198979200000,39736.8675
199065600000,41088.905000000006
199152000000,42991.605
199238400000,43867.25
199324800000,43476.065
199411200000,43806.31
199497600000,43956.7825
199584000000,43778.775
199670400000,42267.35
199756800000,41382.479999999996
199843200000,42097.9025
199929600000,42677.8225
200016000000,42427.3425
200102400000,42136.9375
200188800000,41832.185
200275200000,41833.295
200361600000,42560.472499999996
200448000000,43108.479999999996
200534400000,43764.947499999995
200620800000,43910.4075
200707200000,43737.745
200793600000,43284.9125
200880000000,43272.595
200966400000,42828.8325
201052800000,42928.3675
201139200000,43005.495
201225600000,42260.427500000005
201312000000,42084.96000000001
201398400000,42322.177500000005
201484800000,43207
201571200000,44788.6075
201657600000,43510.535
201744000000,43584.92
201830400000,43775.917499999996
201916800000,43931.22750000001
202003200000,43987.505
202089600000,45326.01
202176000000,46445.427500000005
202262400000,46190.06999999999
202348800000,46892.175
202435200000,44284.355
202521600000,42830.962499999994
202608000000,42344.835
202694400000,42340.4825
202780800000,42819.265
202867200000,42828.1825
202953600000,41929.2175
203040000000,41365.85
203126400000,41670.9825
203212800000,41664.6875
203299200000,40567.3925
203385600000,39549.34
203472000000,40005.415
203558400000,39974.055
203644800000,40963.485
203731200000,41884.62
203817600000,42153.795
203904000000,42617.9075
203990400000,43202.54
204076800000,42885.7625
204163200000,42708.0875
204249600000,43079.435
204336000000,43117.7725
204422400000,42733.755
204508800000,42779.86
204595200000,42945.4075
204681600000,43658.265
204768000000,44895.9125
204854400000,46465.8875
204940800000,47463.4675
205027200000,48050.2225
205113600000,49065.525
205200000000,49571.6075
205286400000,50690.8725
205372800000,51951.4475
